,name,star,rating,platforms,n_ratings,genres,content,img
7,春风战队V-FORCE Harukaze Sentai V-Force,20,3.0,PS / SS/世嘉土星,2,游戏 / 角色扮演 / 冒险 / 策略,慕名而来，mark一下,https://img3.doubanio.com/lpic/s33615100.jpg
8,迪士尼经典游戏：阿拉丁和狮子王 Disney Classic Games: Aladdin and the Lion King,40,4.0,PC / PS4 / Xbox One / Nintendo Switch,5,游戏 / 冒险 / 动作,马上就到货了！,https://img9.doubanio.com/lpic/s33709346.jpg
9,反转世界 InnerSpace,40,3.5,PC,1,游戏 / 益智 / 冒险,,https://img9.doubanio.com/lpic/s33714876.jpg
10,妖精战士2  Arc the Lad II,40,7.8,PS3 / PSP / PS,9,游戏 / 角色扮演 / 冒险 / 策略,在史克威尔大爆发之前，PS上最好的RPG，前线任务小组的合作也使其质量得到了很大的保障。,https://img9.doubanio.com/lpic/s29560615.jpg
11,雅达利游戏精选集2 Atari Greatest Hits: Volume 2,20,3.5,NDS,4,游戏 / 益智 / 射击 / 冒险 / 动作,主打的那些名作都放去第一辑了，第二辑收录阵容相对偏弱。但差距基本上也就只限于名气，毕竟第二世代的老游戏大多数简陋到连怀旧都谈不上，而是要归进考古范畴，不论有名的还是无名的可玩性放现在看其实也都半斤八两了。,https://img3.doubanio.com/lpic/s33489990.jpg
12,8比特冒险选集：第一卷 8-bit Adventure Anthology: Volume I,40,3.0,PC,0,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33715935.jpg
13,维恩的最后零件,30,4.5,iPhone / iPad / Android,4,游戏 / 冒险,看视频感觉还可以，花六块钱买了，结果挺失望的，毫无惊喜感觉被骗了六块钱！最可气的是，花了钱买的游戏，还动不动叫你分享到微信群才能获得道具！这跟小程序里满是广告的小游戏有什么区别？唯一的区别是你还是个付费游戏！！！这是一种满满的欺诈感！！隔壁蜡烛人，付费12块，我给了五星！！这种低劣的手段，只配一星！玩了三关，已经卸载！！！,https://img3.doubanio.com/lpic/s33572900.jpg
14,我的死鬼猫每天半夜三点把我吵醒 My Garbage Cat Wakes Me Up At 3AM Every Day ,40,3.0,PC / GBA,4,游戏 / 横版过关 / 角色扮演 / 冒险 / 动作,http://grey2scale.itch.io/garbage-cat,https://img9.doubanio.com/lpic/s28390314.jpg
15,世界迷宫5：复活节岛之谜 Labyrinths of the World 5: Secrets of Easter Island,25,4.5,PC / Mac,1,游戏 / 益智 / 冒险,,https://img2.doubanio.com/lpic/s33716622.jpg
16,侦探凯斯和小丑机器人：里斯本旅馆谋杀案 Detective Case and Clown Bot in: Murder in the Hotel Lisbon,35,4.5,PC / Mac / Linux,6,游戏 / 冒险,别看这种old school画风，其实故事是十分有趣的！对话里也有很多捏他，可细细品味；除了环环紧扣、扑朔迷离的主案件，还有找爸爸等支线情节，游戏过程中还可收集各种（奇怪的）成就，就算进了异空间也不要怕，乖乖听机器人大大的话！,https://img9.doubanio.com/lpic/s27596386.jpg
17,云中草甸 Cloud Meadow,35,4.5,PC,11,游戏 / 模拟 / 角色扮演 / 冒险,不知道上哪去升级,https://img1.doubanio.com/lpic/s33631079.jpg
18,地心大冒险 Mariki's adventure: earth dive,40,3.0,iPhone / iPad / Android,6,游戏 / 竞速 / 冒险 / 动作,这个大长腿鸡太销魂了……超好玩儿。,https://img2.doubanio.com/lpic/s28050311.jpg
19,平灵街49号 平灵街49号（NO.49）,30,3.5,PC,10,游戏 / 角色扮演 / 冒险,看过等于玩过,https://img2.doubanio.com/lpic/s29850993.jpg
0,混沌天堂 Hybrid Heaven,25,3.0,N64/任天堂64,0,游戏 / 格斗 / 冒险 / 动作,,https://img9.doubanio.com/lpic/s33717024.jpg
1,悬空城 Imperial Skies,30,4.0,iPhone / iPad / Android,7,游戏 / 冒险 / 策略,又一廉价国产渣游，顺带给某站一up主招了一波黑。看过所谓“传奇永恒”的水平，呵呵，您的天花板有点低。,https://img2.doubanio.com/lpic/s29560362.jpg
2,与魔共舞 我的颂歌 Dance with Devils My Carol,30,4.0,PSV/PS Vita,4,游戏 / 冒险,没有玩过，很好奇,https://img1.doubanio.com/lpic/s29853478.jpg
3,妖山诅咒 Cursed Mountain,30,4.0,PC / Wii,6,游戏 / 冒险 / 动作,还是因为最后怪太多了弃，但是西藏那周围的建筑啊旗帜啊什么的很逼真,https://img1.doubanio.com/lpic/s28051419.jpg
4,光之路 Archaica: The Path of Light,25,3.5,PC,4,游戏 / 益智 / 冒险,发现还没有这个条目，所以新建了~ 比较喜欢这种类似光线解谜的游戏，不过到后期是真有难度，太费脑子,https://img9.doubanio.com/lpic/s29539386.jpg
5,安魂曲：堕落天使 Requiem Avenging Angel,20,4.5,PC,0,游戏 / 第一人称射击 / 射击 / 角色扮演 / 冒险 / 动作,DOOM TOO,https://img2.doubanio.com/lpic/s33717211.jpg
6,艾莉森之路 Allison Road ,25,3.0,PC,1,游戏 / 角色扮演 / 冒险,"偶然想看看，以为快发布了。
没想到……
Daed gaem……
就像Silent Hills一样……",https://img9.doubanio.com/lpic/s28101894.jpg
7,罗格朗的遗产 Legrand Legacy,40,4.0,PC,8,游戏 / 角色扮演 / 冒险,战斗薛微有点难,https://img9.doubanio.com/lpic/s29509916.jpg
8,九龙风水传 クーロンズ・ゲート －九龍風水傳－ Kowloon's Gate,25,3.5,PS,8,游戏 / 冒险,眉月じゅん先生は中学生のときに遊んだゲーム「クーロンズゲート」で九龍城砦を知り、だいぶ前からこの地を題材にした漫画の構想を立てていたそう。,https://img2.doubanio.com/lpic/s28050873.jpg
9,可怕的老头 THE TERRIBLE OLD MAN,25,4.5,PC,7,游戏 / 冒险,"Demo, unfinished forever",https://img9.doubanio.com/lpic/s33474135.jpg
10,海贼王：无尽的航海 EP1 随波荡漾的秘宝 ONE PIECE アンリミテッドクルーズ エピソード1 波に揺れる秘宝,30,4.0,Wii,8,游戏 / 冒险 / 动作,迄今为止，所有OP游戏里最好的，最还原原作精神的，没有之一。,https://img9.doubanio.com/lpic/s29294404.jpg
11,海贼王：无尽的航海 EP2 觉醒的勇者 ONE PIECE アンリミテッドクルーズ エピソード2 目覚める勇者,30,3.5,Wii,7,游戏 / 冒险 / 动作,"系统做的挺有趣的，不是海贼粉也能get到的有趣。
不过我真的太路痴了，卡在特别前期的岛上哪儿都去不了TAT救命",https://img9.doubanio.com/lpic/s29294405.jpg
12,蚂蚁文托 Antventor,30,3.5,PC / Mac,9,游戏 / 益智 / 角色扮演 / 冒险,很短的故事，而且全鼠标操控真的烦，画面就是几帧高清大图(连背景都懒得画)，总体故事还挺好，喜欢那个巴扎黑毛毛虫，他的名字叫Sherlock ,https://img1.doubanio.com/lpic/s29816539.jpg
13,圣铠3 Gauntlet III: The Final Quest,40,3.0,PC,0,游戏 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33711373.jpg
14,疯狂奥野 OkunKA Madness,40,3.0,PC / Xbox One / Nintendo Switch,0,游戏 / 横版过关 / 射击 / 冒险,,https://img9.doubanio.com/lpic/s33719804.jpg
15,小尾巴 Tattletail,20,4.0,PC / Mac,2,游戏 / 冒险,,https://img1.doubanio.com/lpic/s29632908.jpg
16,天下无墙 All Walls Must Fall,30,4.0,PC / Mac / Linux,3,游戏 / 角色扮演 / 冒险 / 策略 / 动作,高墙必须倒,https://img2.doubanio.com/lpic/s29509003.jpg
17,世界迷宫6：恶魔之塔 Labyrinths of the World 6: The Devils Tower,30,3.0,PC / Mac,1,游戏 / 益智 / 冒险,,https://img9.doubanio.com/lpic/s33720854.jpg
18,東腦 Eastern Mind: The Lost Souls of Tong-Nou,35,3.5,PC / Mac,9,游戏 / 冒险,"很猎奇，是在系统还是windows98,而且家里电脑还没联网的时候我爸给我下载的，那会都是我爸帮我从单位下载游戏回家在电脑上装，结果不知道怎么下了个这。不过小时候也没怎么玩懂，就是瞎点，唯一记得就是一个大脑袋哈哈哈哈，可以从各个部位进去。",https://img9.doubanio.com/lpic/s29690275.jpg
19,时光：灰烬之前 Chronos: Before the Ashes,25,4.0,PC / PS4 / Xbox One / Nintendo Switch,8,游戏 / 角色扮演 / 冒险 / 动作,ns暴力移植，图标都糊，界面花屏，操作反应迟钝，果断删除...,https://img9.doubanio.com/lpic/s33721625.jpg
0,欢迎来到游戏2 Welcome to the Game II,40,4.5,PC / Mac,5,游戏 / 冒险,竟然都出2了,https://img9.doubanio.com/lpic/s29736626.jpg
1,漫画书制作者 Marvel Heroes: Comic Book Creator,35,3.5,PC,0,游戏 / 益智 / 角色扮演 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33722003.jpg
2,Petscop,20,3.0,PS2,8,游戏 / 冒险 / 动作,不存在的游戏，不存在的在玩,https://img9.doubanio.com/lpic/s33529614.jpg
3,阿拉巴马史密斯：命运之试炼 Alabama Smith in the Quest of Fate,25,4.0,PC,2,游戏 / 益智 / 冒险,一切皆有因果。,https://img2.doubanio.com/lpic/s29291431.jpg
4,丰碑 Monolith,35,3.5,PC,3,游戏 / 冒险,满分小游戏,https://img1.doubanio.com/lpic/s29504017.jpg
5,自虐症 masochisia,40,3.5,PC / Mac / Linux,6,游戏 / 冒险,立意挺好的，心理恐怖味道也很足。只是场景切换太慢，视觉效果太闪，操作体验挺劝退的。,https://img9.doubanio.com/lpic/s29367215.jpg
6,拍摄开始 クランク・イン,30,4.5,PSV/PS Vita,4,游戏 / 冒险,徒野线还不错吧，就是不够黑。本以为村云腹黑没想到一点也不（白瞎了眼镜😔时雨线里女主分明就是小三吧？？艾玛正牌女友腿都摔折了还跑去陪发烧的女主，我了个去这简直没得洗（本以为时雨是黑的结果青年篇这什么剧情，直接婚后了🙄🙄,https://img2.doubanio.com/lpic/s29853472.jpg
7,细雨路径：精灵 Drizzlepath: Genie,20,4.5,PC,1,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33722555.jpg
8,一人独处 Left Alone,20,3.5,PC,1,游戏 / 冒险,其实是这位US海军陆战队特种部队退役队员经历公司为他安排的一个应聘挑战。最后成功了却在公司电梯里被毒气毒晕，两个月后死亡的这种不着调的故事。全程无高能，Bgm4分，不能手动存档是最大的糟点。,https://img1.doubanio.com/lpic/s33722568.jpg
9,昏迷：殓房 Coma: Mortuary,40,4.5,PC,0,游戏 / 冒险,,https://img2.doubanio.com/lpic/s33722571.jpg
10,瓶 Bottle,20,3.5,PC,0,游戏 / 冒险,,https://img1.doubanio.com/lpic/s33722569.jpg
11,尼菲塞：升天 Nephise: Ascension,35,4.5,PC,0,游戏 / 冒险,,https://img2.doubanio.com/lpic/s33696933.jpg
12,.T.E.S.T：预期行为 .T.E.S.T: Expected Behaviour,25,3.0,PC,0,游戏 / 冒险,,https://img1.doubanio.com/lpic/s33696929.jpg
13,琥珀头骨 Amberskull,25,4.0,PC,0,游戏 / 冒险,,https://img2.doubanio.com/lpic/s33696931.jpg
14,忏悔 Repentant,25,4.5,PC,0,游戏 / 冒险,,https://img3.doubanio.com/lpic/s33696880.jpg
15,格里姆：瓦苏里斯之谜 GRIM - Mystery of Wasules,35,3.5,PC,0,游戏 / 冒险,,https://img3.doubanio.com/lpic/s33722560.jpg
16,神入：轻语之路 Empathy: Path of Whispers,40,4.5,PC,0,游戏 / 冒险,,https://img2.doubanio.com/lpic/s33722562.jpg
17,迷失的星座 Lost Constellation,30,3.5,PC / Mac / Linux,9,游戏 / 角色扮演 / 冒险,1个小时通关的小游戏我居然玩了两遍还忍不住再去youtube上看一遍别人玩的playthrough w/ commentary.. 第一次玩完知道整体故事之后第二次玩的时候才可以好好体会每一句台词和它在整个故事背景下的意义~ 绝对是画面、音乐、故事、人物台词设计都极赞的一个indie game！,https://img2.doubanio.com/lpic/s28070103.jpg
18,复仇：罗巴尔的神话 Revenge: Rhobar's myth,35,3.5,PC,0,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33722566.jpg
19,迷失山谷 The Lost Valley,20,3.0,PC,0,游戏 / 冒险,,https://img2.doubanio.com/lpic/s33696742.jpg
0,敦维奇传说 Tales From Dunwich,35,4.5,PC,0,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33722576.jpg
1,终结 The End,25,4.0,PC,0,游戏 / 冒险,,https://img9.doubanio.com/lpic/s33696886.jpg
2,世界迷宫7：危险游戏 Labyrinths of the World 7: A Dangerous Game,35,4.5,PC / Mac,1,游戏 / 益智 / 冒险,,https://img2.doubanio.com/lpic/s33722962.jpg
3,THE 鬼退治 目标！二代目桃太郎 The 鬼退治！！ 目指せ！二代目桃太郎,40,4.5,PS,0,游戏 / 角色扮演 / 冒险 / 策略 / 动作,,https://img1.doubanio.com/lpic/s33723228.jpg
4,幽魂2：血肉之迷 Phantasmagoria 2: A Puzzle of Flesh,30,4.5,PC,3,游戏 / 冒险,结尾开始剧情就很……但是前面还不错。对于一部1996年的作品来说，双性恋主角+动作语气不夸张的跟好友自然坦诚地谈约会生活的同性恋配角+BDSM，非常跨时代,https://img2.doubanio.com/lpic/s29995783.jpg
5,星球大战：帝国的阴影 Star Wars: Shadows of the Empire,30,3.0,PC / N64/任天堂64,6,游戏 / 冒险 / 射击 / 动作,,https://img9.doubanio.com/lpic/s33499135.jpg
6,美味海洋 Tasty Blue,20,3.0,PC / Mac / iPhone / iPad / Android,7,游戏 / 乱斗/清版 / 益智 / 模拟 / 角色扮演 / 冒险 / 策略,Tasty Blue与之前同厂家（基本上也算是同系列）的Tasty Planet、Tasty Planet : Back for second相比，除了最直观的由头顶2D视角变成了侧面2D，同时游戏内容也从Planet变成了Blue，所以从整体来看这款才最像是“大吃小”的游戏模式的经典始祖“大鱼吃小鱼”；但从可玩性来看也就明显感觉到格局变小后带来的新鲜度反而不足。,https://img1.doubanio.com/lpic/s33465177.jpg
7,小鸟妃奇 Flicky,35,3.0,MD/世嘉五代 / Arcade/街机,2,游戏 / 冒险 / 动作,嘛，我创的条目。,https://img1.doubanio.com/lpic/s29465818.jpg
8,外星王子 Ristar,25,3.0,PC / Wii / MD/世嘉五代 / GG,9,游戏 / 横版过关 / 冒险 / 动作,评论说很牛逼？,https://img9.doubanio.com/lpic/s28030005.jpg
9,文艺复兴见闻录 Aspectus Rinascimento Chronicles,35,3.5,PC,1,游戏 / 冒险,试玩体验。,https://img1.doubanio.com/lpic/s28884798.jpg
10,虚拟入侵Zero Hack Run ZERO,35,4.0,PC / Mac / iPhone / iPad / Android,5,游戏 / 文字冒险 / 模拟 / 冒险 / 策略,脑洞大开,https://img2.doubanio.com/lpic/s32306772.jpg
11,漫长旅程 The Long Reach,20,4.5,PC / Mac / PS4 / Xbox One / PSV/PS Vita / Nintendo Switch,4,游戏 / 角色扮演 / 冒险,还行,https://img1.doubanio.com/lpic/s29488279.jpg
12,曝光 Bring To Light,20,3.0,PC / PS4,0,游戏 / 冒险,,https://img2.doubanio.com/lpic/s33726542.jpg
13,Deardrops,25,3.5,PC,2,游戏 / 冒险,Leave them all behind,https://img2.doubanio.com/lpic/s11182821.jpg
14,神奇手镯 Embracelet,30,4.0,PC,2,游戏 / 角色扮演 / 冒险,还挺有意思的 亲情 友情 爱情...似乎想做到面面俱到 但是亲情线最后没圆回来 爱情线倒是很完满 双向奔赴什么的真的太好嗑了,https://img9.doubanio.com/lpic/s33726656.jpg
15,飞龙女战士：上古之门 Drakan: The Ancients' Gates,40,4.5,PS2,1,游戏 / 射击 / 角色扮演 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33726662.jpg
16,时光流逝四百年 400 Years,30,4.0,PC / 浏览器,3,游戏 / 冒险,《上帝的残屑》一段对话：为什么造物主只对人类感兴趣？造物主不能对石头产生兴趣么？石头变化缓慢，造物主盯着石头看不会无聊吗？那是人类观察尺度的问题！你用有限的时间感知方式来观察石头变化，肯定会无聊。而对造物主来说，几亿年时间可能就在眨眼间。这段对话升华了这个游戏的意境——沧海桑田。,https://img9.doubanio.com/lpic/s29756426.jpg
17,花生漫画大电影 史努比的大冒险 The Peanuts Movie: Snoopy's Grand Adventure,35,3.0,PS4 / Xbox One / Wii U / Xbox 360 / 3DS,5,游戏 / 益智 / 冒险 / 动作,好可愛！！！！（（（（,https://img2.doubanio.com/lpic/s29461592.jpg
18,欧米茄袭击 Omega Strike,35,4.5,PC,4,游戏 / 冒险 / 动作,基本上属于4399，类银恶标签大可不必，内容过于简单,https://img1.doubanio.com/lpic/s29753849.jpg
19,神游敦煌：莫高窟第61座 Virtual Touring of DunHuang: Mogao Cave 61,25,4.0,Valve Index / HTC Vive / Oculus Rift,1,游戏 / 冒险,除了感动还是感动，拿着controller当手电筒，在家仔细看敦煌壁画，好像真的去了现场。想起美院的老师说他们当年都在敦煌待上一个月，就在原作前临摹，是我们无法想象的幸福。,https://img1.doubanio.com/lpic/s33726929.jpg
0,Quanero VR,35,4.0,Valve Index / HTC Vive / Oculus Rift,1,游戏 / 冒险,没想到2016年就诞生了这么成熟的VR剧场游戏，还是个学生团队。观看的方法就是在不同角度看到意外发生的不同原因，从而找到真正的起因。可能因为年代久远，创作者已经帮玩家设定好了不同角度，但玩家仍然可以自由控制时间前进后退和自己所处的方位。但很莫名的就是这个VR游戏居然要用gamepad，oculus touch无效，幸好我有xbox。我倾向于理解这只是一个实验，虽然在交互设计上极不成熟，但概念已经相当超前了。,https://img3.doubanio.com/lpic/s33726930.jpg
1,刺杀希特勒2 MORTYR II,40,3.0,PC,2,游戏 / 第一人称射击 / 射击 / 角色扮演 / 冒险 / 动作,,https://img2.doubanio.com/lpic/s33726661.jpg
2,纽扣人兄弟 Button Bros,25,3.5,PC / Mac / iPhone / iPad / PS4 / Xbox One / Nintendo Switch,8,游戏 / 冒险 / 动作,最喜欢的模式是单人双操，从未见过的游戏模式,https://img1.doubanio.com/lpic/s29973828.jpg
3,博士与冒险女孩 Dr. Maybee and the Adventures of Scarygirl,35,3.5,PSP,3,游戏 / 横版过关 / 冒险 / 动作,还不错，不过第三关玩了好久才过，因为没有即时存档的功能，喷火巨人又太讨厌，只能拼命省血打BOSS...话说关卡太少了没意思，画风倒是不错，就是可以踩的和不可以踩的平台傻傻分不清楚，为了搜集鱼从平台上无数次掉下来，容易么我...对了，鱼可以回血还挺好的，不过钻石是什么鬼，没有卵用啊。,https://img1.doubanio.com/lpic/s28958269.jpg
4,哥特王朝3：遗弃之神 Gothic 3: Forsaken Gods,20,4.5,PC,7,游戏 / 角色扮演 / 冒险 / 动作,自己建立的第一个词条，那就自己来评吧。想想其实还行，如果不是老滚，哥特系列或许可以大卖呢,https://img2.doubanio.com/lpic/s28111543.jpg
5,布莱尔女巫卷一：小镇幽灵 Blair Witch Vol.1: Rustin Parr,35,4.0,PC,2,游戏 / 冒险 / 动作,,https://img9.doubanio.com/lpic/s33466966.jpg
6,我怕女孩 I'm scared of  girls,30,3.5,PC,1,游戏 / 角色扮演 / 冒险,压抑悲伤的游戏。操作并不难，但主角的故事令人痛苦。从头到尾没有人能够真正一直站在兰姆身边。,https://img2.doubanio.com/lpic/s28043642.jpg
7,猫和老鼠 屋中陷阱 Tomand Jerry-House Trap,35,4.0,PS,2,游戏 / 角色扮演 / 冒险 / 动作,,https://img1.doubanio.com/lpic/s33728197.jpg
8,像素精灵宝可梦 Pixelmon GO,40,3.0,iPhone / iPad / Android,4,游戏 / 角色扮演 / 冒险 / 策略,这是一款非常上瘾的游戏，它的画面感很强烈（支持安卓下载http://t.cn/RtCgfFk）音效舒服，3D玩法，好打下分快，绝对算是我最喜欢的几款手游之一，妹子都玩到高级了（支持安卓下载http://t.cn/RtCgfFk）就等你了！,https://img2.doubanio.com/lpic/s28963483.jpg
9,世界传奇9：被遗忘的邪恶岛屿 Myths of the World 9: Island of Forgotten Evil,25,4.0,PC,2,游戏 / 益智 / 冒险,死去多年的罗马亡灵守护着一把能打开邪恶盒子的钥匙，剧情不错，玩法依旧传统，可以随便玩玩。,https://img2.doubanio.com/lpic/s29679211.jpg
10,Magical Psalter 1 御魔之路,40,3.0,PC,9,游戏 / 冒险,意外发现有条目，很喜欢这部作品，早年玩到特别惊艳，无论是和同期作品比还是和现在的作品比都可以说完成度超高，故事线完整有逻辑，可以感受到作者的认真和爱意（无论是多么细节的地方都可能特地画一个小人动画，真的一点都不敷衍）在自制rpg里绝对是佼佼者。作者退圈了特别特别让我难过，经常会想起这些角色和这些故事，相信作者对角色的爱，希望有生之年还能看到续作（万一呢！），也希望有更多人能玩到、看到这个故事,https://img2.doubanio.com/lpic/s29901592.jpg
11,Last Period-螺旋终结之物语- last period- 終わりなき螺旋の物語 -,25,4.0,iPhone / iPad / Android,2,游戏 / 角色扮演 / 冒险,好凉哦我的lp,https://img9.doubanio.com/lpic/s28713764.jpg
12,URUZ: Return of the Er Kishi,30,4.5,PC,0,游戏 / 冒险 / 动作,,https://img3.doubanio.com/lpic/s33729500.jpg
13,集花者 The Flower Collectors,30,3.5,PC,5,游戏 / 冒险,3.5 风格佳，场景，配色，环境音和音乐做得真好。故事太幼稚，侦探/窥视/多线也没能通过交互体现出来，想做游戏版《后窗》没做成。,https://img1.doubanio.com/lpic/s33606068.jpg
14,喧哗番长6：魂与血 Kenka Banchou 6 : Soul and Blood ,30,4.0,3DS,6,游戏 / 格斗 / 冒险 / 动作,(fukka),https://img3.doubanio.com/lpic/s29726440.jpg
15,迷惑馆：随音而行 謎惑館～音の間に間に～,20,4.0,3DS,8,游戏 / 冒险,这piece of shit的语音识别，玩得我火都上来了。==#,https://img2.doubanio.com/lpic/s27264401.jpg
16,雪人兄弟3 神奇的冒险 Snow Brothers 3 - Magical Adventure,40,4.0,PC / MD/世嘉五代 / FC/NES/红白机 / Arcade/街机,7,游戏 / 冒险 / 动作,毫无创新，难度很高，街机耍不起来。,https://img2.doubanio.com/lpic/s29559143.jpg
17,灰色黎明 Gray Dawn,35,3.0,PC,5,游戏 / 角色扮演 / 冒险,一个名不见经传的罗马尼亚小工作室在kickstart上筹资制作的作品，every frame a paint——帧帧美如画，配乐Glass Princess贯穿始终，海报误导是一个恐怖游戏，其实是宗教背景的家庭救赎第一人称寻物式解谜，元素细节设计精致，玩法略单一，故事支离破碎主旨表达晦涩叙事不流畅，但宗教气质非常独特，画风令人眼前一亮,https://img1.doubanio.com/lpic/s29842819.jpg
18,大力神海格力斯 Disney's Hercules,40,3.0,PC / PS / FC/NES/红白机 / GBA / GB,2,游戏 / 横版过关 / 益智 / 冒险 / 动作,真童年回忆了 玩过的老同志们👌,https://img2.doubanio.com/lpic/s33510731.jpg
19,魔物讨伐团,20,3.0,PC,5,游戏 / 卡牌 / 角色扮演 / 冒险 / 策略 / 动作,感觉是靠运气的游戏。,https://img2.doubanio.com/lpic/s29849693.jpg
0,激进炖兔肉 Radical Rabbit Stew,20,3.5,PC / PS4 / Xbox One / Nintendo Switch,7,游戏 / 冒险 / 动作,PS4版就是画质像素、好玩很好玩,https://img2.doubanio.com/lpic/s33689562.jpg
1,旧城：利维坦 The Old City: Leviathan,35,3.0,PC,7,游戏 / 冒险,"""我从下水道里醒来，试图搞清楚这一切到底发生了什么，然后被几万字的英语文本量劝退了....Maybe sanity is truly a slippery thing ....""",https://img2.doubanio.com/lpic/s28278801.jpg
2,地狱镇 concluse,30,4.0,PC,4,游戏 / 冒险,steam免费游戏 操作还能更烂吗？先放弃了 有缘再续 2018-8-9,https://img1.doubanio.com/lpic/s29847437.jpg
3,庭格尔的恋爱气球之旅 いろづきチンクルの恋のバルーントリップ,20,3.0,NDS,8,游戏 / 冒险,AVG游戏，解谜➕剧情。设定比较另类，猎奇尝试中。,https://img9.doubanio.com/lpic/s29330004.jpg
4,囧之国 jump kingdom,40,4.5,PC / iPhone / iPad / Android,1,游戏 / 横版过关 / 冒险 / 动作,,https://img9.doubanio.com/lpic/s33731054.jpg
5,自由潜水者：下沉的特里顿号 FREEDIVER: Triton Down,35,4.5,Steam VR / HTC Vive / Oculus Rift / Oculus Quest / PlayStation VR,2,游戏 / 模拟 / 冒险,超级沉浸式的体验，身临其境，帧率一直很稳定，不会晕。还能锻炼身体，特别好。,https://img1.doubanio.com/lpic/s33734228.jpg
6,苏立泰尔的阴谋 The Solitaire Conspiracy,30,3.5,PC / Mac,10,游戏 / 冒险 / 策略,Greg Miller真人还行。。,https://img1.doubanio.com/lpic/s33734839.jpg
7,天灾 危机之日 Disaster: Day of Crisis,40,3.5,Wii,8,游戏 / 冒险 / 动作,除了画面糟糕点其他都不错体感很到位开车贼坑爹,https://img2.doubanio.com/lpic/s29858222.jpg
8,总有一天你会回来 Someday You’ll Return,40,3.0,PC / PS4 / Xbox One,1,游戏 / 冒险,前几章给人印象不错，从一开始在静谧的秋日丛林中按图索骥攀爬寻路、再访夏令营解密、古堡遗址寻找布娃娃，加入日常药草配置药剂、工具修理等元素，到后期的里世界躲避怪物、追忆忏悔、杀死记忆，给人感觉是个加入了寂静岭和步行模拟的故事驱动游戏。可惜后几章拖沓重复，感觉全是为了把故事讲完让Daniel在没完没了的钢筋水泥废墟中爬上爬下钻进钻出兜圈子(还得不停往地下插仙女棒)，只想快快结束了事，导致之前累积的一些好印象全耗尽了。两外游戏的音效/对白/音乐声音小非常小，到了Cut scene音乐声音又很大，也有问题。Stela日记里的画很棒,https://img9.doubanio.com/lpic/s33637896.jpg
9,幽魂旅店 Haunted Hotel,25,4.5,PC,7,游戏 / 冒险,太早的游戏了，比较粗糙，剧情也很无趣，不推荐。,https://img9.doubanio.com/lpic/s28265705.jpg
10,安娜 ANNA,35,4.5,PC / Mac / PS3,7,游戏 / 益智 / 冒险,明明是一个神志不清的故事，却异常的悲凉。感觉有了，游戏剧情有待完善……,https://img1.doubanio.com/lpic/s28989679.jpg
11,闭上你的眼 Close Your Eyes [Old Version],20,4.5,PC,4,游戏 / 冒险,通关打卡（可惜了全成就死于没听完片尾曲（期待yai过段时间要出的续作呀,https://img3.doubanio.com/lpic/s29074380.jpg
12,维京之路 The Viking Way,30,3.5,PC,1,游戏 / 角色扮演 / 冒险 / 策略 / 动作,维京之路，精灵之路!,https://img2.doubanio.com/lpic/s33736242.jpg
13,巴比斯: 伍尔利斯的反击 Bubsy: The Woolies Strike Back,35,3.5,PC / PS4,0,游戏 / 横版过关 / 角色扮演 / 冒险 / 动作,,https://img1.doubanio.com/lpic/s33736509.jpg
14,能指 The Signifier,20,4.0,PC / PS4 / Xbox One,3,游戏 / 冒险,"叹为观止。
希望能汉化",https://img3.doubanio.com/lpic/s33737150.jpg
15,新世纪GPX高智能方程式SIN VIER Future GPX Cyber Formula SIN VIER,25,4.0,PC / PS4,0,游戏 / 竞速 / 角色扮演 / 冒险 / 动作,,https://img9.doubanio.com/lpic/s33737576.jpg
16,蓝星VR Blueplanet VR,25,3.5,Valve Index / HTC Vive / Oculus Rift,2,游戏 / 模拟 / 冒险,伸手触摸，打开新世界。世界上有那么多地区，那么多古老的文明。自然令人敬畏。悬空看万丈深大峡谷的时候，大钟高山，震撼。,https://img3.doubanio.com/lpic/s33737580.jpg
17,N++,35,4.5,PC / PS4 / Xbox One / NDS,0,游戏 / 横版过关 / 角色扮演 / 冒险 / 动作,,https://img1.doubanio.com/lpic/s33737847.jpg
18,听我的 Obey Me,25,4.5,PC / PS4,0,游戏 / 冒险 / 动作,,https://img1.doubanio.com/lpic/s33729879.jpg
19,未来水世界：深度侵袭 Aquanox Deep Descent,40,4.5,PC / PS4 / Xbox One,1,游戏 / 角色扮演 / 冒险 / 动作,,https://img1.doubanio.com/lpic/s29642538.jpg
0,57° North,35,4.0,PC / Mac / iPhone / Android,6,游戏 / 冒险,6 / 姐弟乘船出游撞上礁石后发生的一系列故事，画面很不错，不过更像是一个游戏式的小小说，混入了一些AI元素。,https://img2.doubanio.com/lpic/s33628172.jpg
1,尖叫之旅  ScreamRide,20,3.0,Xbox One / Xbox 360,2,游戏 / 竞速 / 角色扮演 / 冒险 / 动作,,https://img1.doubanio.com/lpic/s33738778.jpg
